customer_id,menu_id,rating,age,avg_budget,gender_encoded,preferred_time_encoded,price,popularity,category_encoded
C0108,M022,1,52,95.23,0,3,25.47,5.0,2
C0289,M010,1,20,152.19,0,0,73.6,4.9,1
C0071,M001,1,49,400.89,0,1,111.94,4.3,1
C0391,M028,1,28,288.8,1,0,15.0,3.1,2
C0470,M006,1,58,260.14,0,1,78.26,4.9,1
C0415,M043,1,41,154.46,1,3,34.4,4.4,0
C0299,M002,0,60,318.11,0,3,83.59,4.5,1
C0293,M005,1,39,156.59,0,3,34.2,5.0,1
C0011,M019,1,42,315.32,1,1,106.03,4.0,1
C0363,M033,1,42,228.38,1,2,23.34,4.7,2
C0083,M044,1,41,278.49,1,4,22.4,4.2,0
C0287,M024,1,64,161.9,0,3,18.17,3.7,2
C0048,M004,1,64,335.56,1,3,111.87,3.1,1
C0403,M028,1,31,201.04,0,1,15.0,3.1,2
C0126,M010,1,48,309.23,0,3,73.6,4.9,1
C0498,M004,1,34,240.55,0,2,111.87,3.1,1
C0046,M009,1,39,472.65,1,0,93.4,4.9,1
C0214,M003,1,28,467.53,1,1,118.59,4.6,1
C0451,M034,0,36,436.74,0,3,16.74,4.9,2
C0359,M045,0,31,351.61,0,0,45.15,3.1,0
C0315,M031,1,27,299.2,0,3,15.0,4.2,2
C0044,M043,1,40,337.97,0,1,34.4,4.4,0
C0418,M029,1,39,115.51,0,4,22.0,3.2,2
C0027,M044,1,35,321.86,0,3,22.4,4.2,0
C0048,M029,1,64,335.56,1,3,22.0,3.2,2
C0174,M012,1,27,352.46,1,3,77.59,3.3,1
C0355,M020,0,26,249.16,0,1,88.49,3.1,1
C0154,M019,1,33,363.39,1,0,106.03,4.0,1
C0392,M024,1,23,166.32,1,1,18.17,3.7,2
C0377,M043,1,56,316.25,0,3,34.4,4.4,0
C0004,M002,0,28,276.59,1,1,83.59,4.5,1
C0437,M021,1,49,324.85,1,3,32.13,4.5,2
C0163,M017,1,57,264.71,1,1,92.38,4.5,1
C0181,M023,0,50,420.64,0,4,37.23,3.5,2
C0101,M036,1,58,353.95,1,0,30.04,5.0,0
C0364,M022,1,57,325.81,0,1,25.47,5.0,2
C0172,M042,1,27,250.16,0,3,37.48,4.7,0
C0196,M010,1,56,152.35,1,1,73.6,4.9,1
C0445,M035,1,31,424.98,1,4,48.1,2.9,2
C0343,M042,1,18,73.79,1,3,37.48,4.7,0
C0470,M004,0,58,260.14,0,1,111.87,3.1,1
C0254,M039,1,18,91.51,1,0,32.24,3.0,0
C0199,M042,1,29,455.29,1,0,37.48,4.7,0
C0005,M040,1,28,327.9,1,4,31.02,4.4,0
C0403,M041,1,31,201.04,0,1,32.56,4.9,0
C0151,M013,1,22,210.52,0,1,37.85,2.8,1
C0312,M030,1,61,163.48,0,3,16.95,3.2,2
C0109,M029,1,33,299.51,0,3,22.0,3.2,2
C0479,M030,1,19,175.88,0,4,16.95,3.2,2
C0423,M015,1,47,187.4,0,1,48.73,4.3,1
C0441,M036,0,64,327.02,1,3,30.04,5.0,0
C0202,M026,1,39,302.1,0,1,28.14,4.4,2
C0063,M025,1,28,222.6,1,3,34.2,5.0,2
C0012,M015,1,59,128.09,0,3,48.73,4.3,1
C0361,M025,1,22,182.67,0,1,34.2,5.0,2
C0359,M007,0,31,351.61,0,0,104.55,2.6,1
C0165,M039,1,22,83.66,1,3,32.24,3.0,0
C0459,M002,0,61,221.6,1,1,83.59,4.5,1
C0390,M022,1,37,456.76,0,4,25.47,5.0,2
C0210,M039,1,42,214.26,1,0,32.24,3.0,0
C0385,M007,1,25,257.26,1,2,104.55,2.6,1
C0164,M005,1,56,296.23,1,1,34.2,5.0,1
C0480,M043,1,53,191.94,0,4,34.4,4.4,0
C0052,M031,1,49,172.76,0,0,15.0,4.2,2
C0176,M039,1,22,150.51,0,3,32.24,3.0,0
C0057,M031,1,60,379.83,0,3,15.0,4.2,2
C0302,M038,1,31,306.9,0,0,64.32,3.1,0
C0210,M017,1,42,214.26,1,0,92.38,4.5,1
C0011,M041,1,42,315.32,1,1,32.56,4.9,0
C0372,M029,1,23,73.48,1,1,22.0,3.2,2
C0252,M045,1,47,396.52,0,3,45.15,3.1,0
C0152,M001,1,49,237.9,0,1,111.94,4.3,1
C0401,M024,1,45,199.61,0,3,18.17,3.7,2
C0143,M018,1,32,222.72,1,1,22.11,3.3,1
C0379,M018,0,50,255.73,0,1,22.11,3.3,1
C0261,M044,0,48,275.56,1,1,22.4,4.2,0
C0199,M003,1,29,455.29,1,0,118.59,4.6,1
C0304,M014,1,19,229.86,0,0,95.03,2.7,1
C0255,M039,1,35,128.69,0,1,32.24,3.0,0
C0317,M011,1,53,439.95,1,3,113.87,4.6,1
C0499,M014,1,27,321.75,0,4,95.03,2.7,1
C0323,M022,1,62,289.73,0,3,25.47,5.0,2
C0357,M011,0,57,296.34,0,1,113.87,4.6,1
C0280,M043,1,59,356.76,0,1,34.4,4.4,0
C0124,M014,1,58,307.12,1,1,95.03,2.7,1
C0398,M008,1,21,186.29,1,3,84.02,4.2,1
C0295,M002,1,31,178.15,0,3,83.59,4.5,1
C0332,M037,1,45,177.39,0,4,57.51,3.8,0
C0335,M005,1,55,292.27,1,1,34.2,5.0,1
C0237,M018,1,64,366.09,0,4,22.11,3.3,1
C0213,M038,1,62,275.96,1,3,64.32,3.1,0
C0321,M028,1,54,361.66,1,1,15.0,3.1,2
C0225,M002,1,36,331.09,0,0,83.59,4.5,1
C0358,M010,0,54,289.78,0,2,73.6,4.9,1
C0008,M013,1,38,354.26,0,3,37.85,2.8,1
C0166,M041,1,29,484.37,0,1,32.56,4.9,0
C0232,M042,1,42,282.14,1,3,37.48,4.7,0
C0224,M009,0,48,335.56,0,1,93.4,4.9,1
C0007,M015,1,20,126.53,1,1,48.73,4.3,1
C0068,M013,0,54,277.64,0,3,37.85,2.8,1
C0105,M022,1,28,385.4,0,0,25.47,5.0,2
C0108,M016,0,52,95.23,0,3,118.34,2.7,1
C0317,M002,1,53,439.95,1,3,83.59,4.5,1
C0488,M021,1,60,261.62,0,1,32.13,4.5,2
C0482,M038,0,56,240.03,0,1,64.32,3.1,0
C0137,M031,1,46,196.64,0,2,15.0,4.2,2
C0458,M008,0,51,76.41,0,1,84.02,4.2,1
C0248,M022,1,30,139.94,0,2,25.47,5.0,2
C0105,M013,1,28,385.4,0,0,37.85,2.8,1
C0334,M016,1,47,271.89,0,1,118.34,2.7,1
C0486,M036,1,50,264.32,1,1,30.04,5.0,0
C0282,M023,1,37,379.64,0,4,37.23,3.5,2
C0235,M030,1,53,287.89,1,0,16.95,3.2,2
C0268,M030,1,57,292.84,0,1,16.95,3.2,2
C0210,M043,1,42,214.26,1,0,34.4,4.4,0
C0203,M012,0,30,276.08,1,1,77.59,3.3,1
C0116,M031,1,25,305.93,1,4,15.0,4.2,2
C0458,M031,1,51,76.41,0,1,15.0,4.2,2
C0397,M008,1,60,258.75,1,0,84.02,4.2,1
C0101,M045,1,58,353.95,1,0,45.15,3.1,0
C0007,M018,1,20,126.53,1,1,22.11,3.3,1
C0119,M028,1,45,318.01,1,0,15.0,3.1,2
C0493,M015,0,57,247.2,1,3,48.73,4.3,1
C0275,M038,1,56,334.67,1,4,64.32,3.1,0
C0383,M036,1,30,273.01,0,1,30.04,5.0,0
C0402,M041,1,46,235.32,0,1,32.56,4.9,0
C0137,M006,1,46,196.64,0,2,78.26,4.9,1
C0277,M016,0,32,388.61,0,1,118.34,2.7,1
C0289,M025,1,20,152.19,0,0,34.2,5.0,2
C0267,M014,1,62,140.51,1,0,95.03,2.7,1
C0465,M012,1,56,299.39,0,1,77.59,3.3,1
C0215,M031,0,35,309.01,1,1,15.0,4.2,2
C0314,M024,0,21,195.53,1,3,18.17,3.7,2
C0440,M012,1,25,187.09,1,0,77.59,3.3,1
C0334,M010,1,47,271.89,0,1,73.6,4.9,1
C0437,M046,1,49,324.85,1,3,34.35,3.1,0
C0144,M001,1,40,231.05,0,0,111.94,4.3,1
C0497,M018,0,54,328.86,1,1,22.11,3.3,1
C0369,M025,1,34,276.08,0,2,34.2,5.0,2
C0454,M039,1,19,206.96,0,4,32.24,3.0,0
C0310,M045,0,56,296.09,0,3,45.15,3.1,0
C0128,M019,1,50,202.25,1,4,106.03,4.0,1
C0293,M027,1,39,156.59,0,3,15.0,4.3,2
C0018,M019,1,43,339.55,1,2,106.03,4.0,1
C0166,M026,1,29,484.37,0,1,28.14,4.4,2
C0349,M038,0,40,137.98,0,4,64.32,3.1,0
C0435,M042,1,51,221.05,0,0,37.48,4.7,0
C0094,M026,1,40,319.87,1,1,28.14,4.4,2
C0473,M003,1,29,325.6,0,1,118.59,4.6,1
C0033,M044,0,43,257.71,0,3,22.4,4.2,0
C0310,M035,1,56,296.09,0,3,48.1,2.9,2
C0356,M008,0,18,87.91,0,0,84.02,4.2,1
C0107,M027,1,52,238.56,1,3,15.0,4.3,2
C0422,M042,1,30,305.92,0,1,37.48,4.7,0
C0392,M025,1,23,166.32,1,1,34.2,5.0,2
C0461,M031,1,63,143.26,1,1,15.0,4.2,2
C0095,M043,1,48,221.46,1,4,34.4,4.4,0
C0012,M046,1,59,128.09,0,3,34.35,3.1,0
C0143,M028,0,32,222.72,1,1,15.0,3.1,2
C0403,M038,1,31,201.04,0,1,64.32,3.1,0
C0185,M024,1,60,272.48,1,3,18.17,3.7,2
C0396,M009,1,57,214.81,0,2,93.4,4.9,1
C0463,M035,1,31,386.97,1,3,48.1,2.9,2
C0291,M031,1,36,249.68,1,1,15.0,4.2,2
C0186,M044,1,34,237.73,0,4,22.4,4.2,0
C0071,M027,1,49,400.89,0,1,15.0,4.3,2
C0177,M024,1,62,233.8,0,1,18.17,3.7,2
C0415,M003,1,41,154.46,1,3,118.59,4.6,1
C0109,M034,1,33,299.51,0,3,16.74,4.9,2
C0084,M006,1,39,297.81,1,3,78.26,4.9,1
C0342,M023,1,64,253.85,0,1,37.23,3.5,2
C0213,M037,1,62,275.96,1,3,57.51,3.8,0
C0195,M012,1,52,106.99,0,1,77.59,3.3,1
C0176,M030,1,22,150.51,0,3,16.95,3.2,2
C0031,M007,0,38,152.15,1,0,104.55,2.6,1
C0383,M035,1,30,273.01,0,1,48.1,2.9,2
C0098,M030,1,19,168.89,1,0,16.95,3.2,2
C0250,M044,1,52,217.72,1,4,22.4,4.2,0
C0487,M005,1,53,151.44,0,2,34.2,5.0,1
C0318,M027,1,25,401.45,0,3,15.0,4.3,2
C0133,M027,1,64,334.59,0,3,15.0,4.3,2
C0268,M022,1,57,292.84,0,1,25.47,5.0,2
C0363,M005,1,42,228.38,1,2,34.2,5.0,1
C0396,M040,1,57,214.81,0,2,31.02,4.4,0
C0337,M005,1,28,133.06,0,3,34.2,5.0,1
C0329,M007,0,41,50.0,1,0,104.55,2.6,1
C0318,M043,1,25,401.45,0,3,34.4,4.4,0
C0341,M042,0,37,137.25,1,1,37.48,4.7,0
C0327,M025,1,47,202.61,1,3,34.2,5.0,2
C0062,M036,1,47,291.06,0,1,30.04,5.0,0
C0008,M033,1,38,354.26,0,3,23.34,4.7,2
C0089,M016,1,36,388.75,0,3,118.34,2.7,1
C0010,M025,1,61,96.94,1,1,34.2,5.0,2
C0355,M034,0,26,249.16,0,1,16.74,4.9,2
C0072,M043,1,29,317.46,1,3,34.4,4.4,0
C0266,M040,1,18,117.54,1,1,31.02,4.4,0
C0046,M008,1,39,472.65,1,0,84.02,4.2,1
C0362,M038,1,21,85.44,1,4,64.32,3.1,0
C0268,M029,1,57,292.84,0,1,22.0,3.2,2
C0460,M005,1,47,270.6,0,3,34.2,5.0,1
C0497,M029,1,54,328.86,1,1,22.0,3.2,2
C0401,M008,1,45,199.61,0,3,84.02,4.2,1
C0005,M003,1,28,327.9,1,4,118.59,4.6,1
C0229,M036,1,37,427.11,0,0,30.04,5.0,0
C0067,M012,0,30,50.0,0,1,77.59,3.3,1
C0254,M040,1,18,91.51,1,0,31.02,4.4,0
C0040,M009,1,22,183.89,0,3,93.4,4.9,1
C0268,M015,1,57,292.84,0,1,48.73,4.3,1
C0379,M010,1,50,255.73,0,1,73.6,4.9,1
C0356,M037,0,18,87.91,0,0,57.51,3.8,0
C0493,M025,1,57,247.2,1,3,34.2,5.0,2
C0075,M002,0,19,117.04,0,2,83.59,4.5,1
C0301,M033,1,32,379.97,1,4,23.34,4.7,2
C0349,M014,0,40,137.98,0,4,95.03,2.7,1
C0140,M012,0,53,319.75,1,1,77.59,3.3,1
C0145,M005,1,39,208.66,0,2,34.2,5.0,1
C0080,M027,1,21,53.0,1,4,15.0,4.3,2
C0267,M019,1,62,140.51,1,0,106.03,4.0,1
C0325,M012,1,38,254.19,0,0,77.59,3.3,1
C0458,M044,1,51,76.41,0,1,22.4,4.2,0
C0029,M015,1,25,378.55,0,1,48.73,4.3,1
C0232,M012,1,42,282.14,1,3,77.59,3.3,1
C0442,M028,1,45,263.8,0,0,15.0,3.1,2
C0168,M033,1,46,193.39,1,3,23.34,4.7,2
C0190,M042,1,62,112.69,1,1,37.48,4.7,0
C0148,M013,1,54,99.57,1,4,37.85,2.8,1
C0465,M040,1,56,299.39,0,1,31.02,4.4,0
C0432,M009,1,18,160.19,0,2,93.4,4.9,1
C0385,M027,1,25,257.26,1,2,15.0,4.3,2
C0343,M026,1,18,73.79,1,3,28.14,4.4,2
C0389,M026,1,53,307.45,0,1,28.14,4.4,2
C0224,M014,1,48,335.56,0,1,95.03,2.7,1
C0445,M033,1,31,424.98,1,4,23.34,4.7,2
C0254,M031,1,18,91.51,1,0,15.0,4.2,2
C0126,M041,1,48,309.23,0,3,32.56,4.9,0
C0495,M023,1,57,125.36,0,1,37.23,3.5,2
C0402,M006,1,46,235.32,0,1,78.26,4.9,1
C0088,M013,1,53,284.52,1,0,37.85,2.8,1
C0042,M018,1,24,134.54,1,3,22.11,3.3,1
C0332,M008,1,45,177.39,0,4,84.02,4.2,1
C0493,M012,1,57,247.2,1,3,77.59,3.3,1
C0360,M004,1,54,288.04,1,1,111.87,3.1,1
C0225,M021,1,36,331.09,0,0,32.13,4.5,2
C0042,M012,1,24,134.54,1,3,77.59,3.3,1
C0065,M034,1,56,229.35,1,1,16.74,4.9,2
C0386,M035,1,29,244.74,0,1,48.1,2.9,2
C0421,M001,1,57,455.87,0,3,111.94,4.3,1
C0266,M034,1,18,117.54,1,1,16.74,4.9,2
C0081,M039,0,28,167.81,1,1,32.24,3.0,0
C0479,M009,1,19,175.88,0,4,93.4,4.9,1
C0450,M017,1,38,376.99,1,2,92.38,4.5,1
C0380,M024,1,27,252.23,1,1,18.17,3.7,2
C0168,M026,1,46,193.39,1,3,28.14,4.4,2
C0316,M012,1,64,368.4,0,2,77.59,3.3,1
C0199,M040,1,29,455.29,1,0,31.02,4.4,0
C0363,M005,1,42,228.38,1,2,34.2,5.0,1
C0167,M034,1,43,351.35,0,1,16.74,4.9,2
C0190,M020,0,62,112.69,1,1,88.49,3.1,1
C0401,M016,1,45,199.61,0,3,118.34,2.7,1
C0002,M009,1,25,351.54,0,3,93.4,4.9,1
C0212,M014,1,56,303.36,0,0,95.03,2.7,1
C0038,M034,1,25,163.32,1,2,16.74,4.9,2
C0285,M010,1,30,337.56,0,1,73.6,4.9,1
C0054,M031,1,21,98.75,1,1,15.0,4.2,2
C0475,M035,1,62,169.7,0,2,48.1,2.9,2
C0189,M030,1,51,247.73,0,1,16.95,3.2,2
C0210,M002,1,42,214.26,1,0,83.59,4.5,1
C0107,M015,0,52,238.56,1,3,48.73,4.3,1
C0156,M003,1,36,251.38,1,0,118.59,4.6,1
C0076,M005,1,54,250.31,1,1,34.2,5.0,1
C0281,M041,1,34,298.53,1,0,32.56,4.9,0
C0300,M001,1,52,200.37,0,1,111.94,4.3,1
C0215,M044,1,35,309.01,1,1,22.4,4.2,0
C0097,M023,1,43,251.04,1,3,37.23,3.5,2
C0203,M022,0,30,276.08,1,1,25.47,5.0,2
C0185,M043,1,60,272.48,1,3,34.4,4.4,0
C0437,M036,1,49,324.85,1,3,30.04,5.0,0
C0311,M034,1,34,235.34,0,3,16.74,4.9,2
C0391,M008,1,28,288.8,1,0,84.02,4.2,1
C0418,M006,1,39,115.51,0,4,78.26,4.9,1
C0432,M020,1,18,160.19,0,2,88.49,3.1,1
C0321,M002,1,54,361.66,1,1,83.59,4.5,1
C0318,M011,1,25,401.45,0,3,113.87,4.6,1
C0487,M007,1,53,151.44,0,2,104.55,2.6,1
C0088,M015,0,53,284.52,1,0,48.73,4.3,1
C0372,M026,1,23,73.48,1,1,28.14,4.4,2
C0401,M040,0,45,199.61,0,3,31.02,4.4,0
C0185,M023,1,60,272.48,1,3,37.23,3.5,2
C0316,M009,1,64,368.4,0,2,93.4,4.9,1
C0117,M023,1,44,95.09,1,1,37.23,3.5,2
C0055,M013,1,47,273.81,0,1,37.85,2.8,1
C0076,M027,1,54,250.31,1,1,15.0,4.3,2
C0040,M042,1,22,183.89,0,3,37.48,4.7,0
C0212,M002,1,56,303.36,0,0,83.59,4.5,1
C0043,M043,1,26,149.18,0,1,34.4,4.4,0
C0041,M005,0,59,182.86,0,3,34.2,5.0,1
C0417,M040,1,50,336.44,0,4,31.02,4.4,0
C0464,M042,0,42,334.57,0,4,37.48,4.7,0
C0447,M046,0,21,65.34,0,1,34.35,3.1,0
C0177,M037,1,62,233.8,0,1,57.51,3.8,0
C0311,M014,1,34,235.34,0,3,95.03,2.7,1
C0262,M042,1,40,265.46,1,1,37.48,4.7,0
C0209,M024,1,33,120.8,1,2,18.17,3.7,2
C0380,M006,1,27,252.23,1,1,78.26,4.9,1
C0469,M030,1,35,434.67,0,0,16.95,3.2,2
C0237,M036,1,64,366.09,0,4,30.04,5.0,0
C0237,M004,1,64,366.09,0,4,111.87,3.1,1
C0185,M019,1,60,272.48,1,3,106.03,4.0,1
C0136,M009,1,56,334.3,1,1,93.4,4.9,1
C0131,M010,1,20,105.81,1,2,73.6,4.9,1
C0493,M035,1,57,247.2,1,3,48.1,2.9,2
C0186,M007,1,34,237.73,0,4,104.55,2.6,1
C0317,M009,1,53,439.95,1,3,93.4,4.9,1
C0329,M018,0,41,50.0,1,0,22.11,3.3,1
C0031,M026,0,38,152.15,1,0,28.14,4.4,2
C0287,M034,1,64,161.9,0,3,16.74,4.9,2
C0003,M030,1,38,276.58,1,1,16.95,3.2,2
C0455,M020,0,20,72.17,0,3,88.49,3.1,1
C0410,M043,1,43,174.2,1,1,34.4,4.4,0
C0297,M020,1,64,194.02,1,0,88.49,3.1,1
C0184,M041,1,27,289.15,1,3,32.56,4.9,0
C0156,M019,1,36,251.38,1,0,106.03,4.0,1
C0006,M010,1,41,330.84,1,3,73.6,4.9,1
C0231,M010,1,45,241.3,0,3,73.6,4.9,1
C0413,M025,1,51,262.91,0,3,34.2,5.0,2
C0344,M042,1,54,313.82,1,3,37.48,4.7,0
C0451,M013,0,36,436.74,0,3,37.85,2.8,1
C0160,M040,1,18,116.13,1,3,31.02,4.4,0
C0344,M030,0,54,313.82,1,3,16.95,3.2,2
C0043,M006,1,26,149.18,0,1,78.26,4.9,1
C0092,M005,1,57,52.42,0,3,34.2,5.0,1
C0032,M044,1,41,192.41,1,3,22.4,4.2,0
C0289,M034,0,20,152.19,0,0,16.74,4.9,2
C0030,M034,1,57,462.48,1,1,16.74,4.9,2
C0153,M045,1,47,421.52,1,4,45.15,3.1,0
C0288,M043,1,42,289.01,0,1,34.4,4.4,0
C0265,M026,1,34,226.04,1,3,28.14,4.4,2
C0201,M032,1,52,354.44,0,1,15.0,3.0,2
C0129,M020,1,20,160.7,1,4,88.49,3.1,1
C0439,M023,1,20,186.08,0,1,37.23,3.5,2
C0209,M045,1,33,120.8,1,2,45.15,3.1,0
C0347,M041,1,50,190.16,1,3,32.56,4.9,0
C0351,M004,1,19,269.49,1,0,111.87,3.1,1
C0099,M021,1,18,162.99,1,0,32.13,4.5,2
C0292,M004,1,59,333.63,1,3,111.87,3.1,1
C0216,M023,1,55,256.62,1,3,37.23,3.5,2
C0265,M018,1,34,226.04,1,3,22.11,3.3,1
C0390,M012,1,37,456.76,0,4,77.59,3.3,1
C0476,M009,1,62,290.82,1,1,93.4,4.9,1
C0063,M019,1,28,222.6,1,3,106.03,4.0,1
C0210,M044,1,42,214.26,1,0,22.4,4.2,0
C0408,M037,1,43,215.85,0,1,57.51,3.8,0
C0274,M017,0,28,421.28,0,3,92.38,4.5,1
C0480,M030,1,53,191.94,0,4,16.95,3.2,2
C0424,M025,1,36,367.43,0,2,34.2,5.0,2
C0227,M042,0,27,269.77,0,1,37.48,4.7,0
C0491,M003,1,26,264.78,0,3,118.59,4.6,1
C0122,M044,1,34,286.27,0,1,22.4,4.2,0
C0229,M021,1,37,427.11,0,0,32.13,4.5,2
C0424,M011,1,36,367.43,0,2,113.87,4.6,1
C0091,M041,0,49,284.24,1,4,32.56,4.9,0
C0027,M025,1,35,321.86,0,3,34.2,5.0,2
C0124,M017,1,58,307.12,1,1,92.38,4.5,1
C0104,M001,1,41,277.72,1,3,111.94,4.3,1
C0422,M015,1,30,305.92,0,1,48.73,4.3,1
C0055,M033,1,47,273.81,0,1,23.34,4.7,2
C0186,M005,1,34,237.73,0,4,34.2,5.0,1
C0286,M020,0,28,162.84,0,1,88.49,3.1,1
C0080,M030,1,21,53.0,1,4,16.95,3.2,2
C0348,M024,1,22,50.0,0,1,18.17,3.7,2
C0091,M030,1,49,284.24,1,4,16.95,3.2,2
C0001,M005,1,56,205.98,1,4,34.2,5.0,1
C0213,M015,1,62,275.96,1,3,48.73,4.3,1
C0338,M024,1,61,293.47,0,3,18.17,3.7,2
C0013,M005,1,45,267.77,1,2,34.2,5.0,1
C0364,M011,1,57,325.81,0,1,113.87,4.6,1
C0232,M009,1,42,282.14,1,3,93.4,4.9,1
C0124,M017,1,58,307.12,1,1,92.38,4.5,1
C0034,M041,1,62,283.53,1,1,32.56,4.9,0
C0165,M005,1,22,83.66,1,3,34.2,5.0,1
C0421,M026,0,57,455.87,0,3,28.14,4.4,2
C0341,M029,0,37,137.25,1,1,22.0,3.2,2
C0253,M034,1,62,225.22,0,3,16.74,4.9,2
C0360,M038,1,54,288.04,1,1,64.32,3.1,0
C0401,M032,0,45,199.61,0,3,15.0,3.0,2
C0212,M024,1,56,303.36,0,0,18.17,3.7,2
C0178,M037,1,49,254.87,0,2,57.51,3.8,0
C0499,M020,1,27,321.75,0,4,88.49,3.1,1
C0209,M014,1,33,120.8,1,2,95.03,2.7,1
C0071,M035,1,49,400.89,0,1,48.1,2.9,2
C0453,M021,1,64,130.11,0,2,32.13,4.5,2
C0458,M043,1,51,76.41,0,1,34.4,4.4,0
C0173,M031,1,22,133.78,1,3,15.0,4.2,2
C0107,M023,1,52,238.56,1,3,37.23,3.5,2
C0285,M044,1,30,337.56,0,1,22.4,4.2,0
C0030,M002,1,57,462.48,1,1,83.59,4.5,1
C0253,M039,1,62,225.22,0,3,32.24,3.0,0
C0486,M023,1,50,264.32,1,1,37.23,3.5,2
C0078,M045,1,19,165.08,0,0,45.15,3.1,0
C0275,M033,1,56,334.67,1,4,23.34,4.7,2
C0369,M011,1,34,276.08,0,2,113.87,4.6,1
C0432,M042,1,18,160.19,0,2,37.48,4.7,0
C0481,M026,1,43,315.95,1,0,28.14,4.4,2
C0180,M028,1,52,332.6,0,3,15.0,3.1,2
C0328,M011,1,48,180.88,0,3,113.87,4.6,1
C0371,M031,1,57,269.36,0,3,15.0,4.2,2
C0316,M012,1,64,368.4,0,2,77.59,3.3,1
C0137,M007,1,46,196.64,0,2,104.55,2.6,1
C0295,M012,1,31,178.15,0,3,77.59,3.3,1
C0009,M030,0,50,269.36,0,1,16.95,3.2,2
C0343,M045,1,18,73.79,1,3,45.15,3.1,0
C0077,M037,0,49,234.61,0,2,57.51,3.8,0
C0470,M020,1,58,260.14,0,1,88.49,3.1,1
C0193,M002,1,53,294.14,0,1,83.59,4.5,1
C0035,M022,1,58,182.53,1,3,25.47,5.0,2
C0058,M009,1,45,315.9,1,2,93.4,4.9,1
C0498,M035,0,34,240.55,0,2,48.1,2.9,2
C0028,M015,1,32,388.18,0,3,48.73,4.3,1
C0388,M025,1,53,358.45,1,1,34.2,5.0,2
C0209,M014,1,33,120.8,1,2,95.03,2.7,1
C0148,M033,1,54,99.57,1,4,23.34,4.7,2
C0025,M028,1,23,166.15,1,3,15.0,3.1,2
C0288,M026,1,42,289.01,0,1,28.14,4.4,2
C0494,M038,1,60,391.66,0,1,64.32,3.1,0
C0009,M015,1,50,269.36,0,1,48.73,4.3,1
C0382,M033,1,55,316.33,1,0,23.34,4.7,2
C0380,M034,1,27,252.23,1,1,16.74,4.9,2
C0349,M025,1,40,137.98,0,4,34.2,5.0,2
C0453,M006,1,64,130.11,0,2,78.26,4.9,1
C0085,M027,1,28,351.24,1,1,15.0,4.3,2
C0198,M029,1,54,233.82,1,3,22.0,3.2,2
C0254,M044,1,18,91.51,1,0,22.4,4.2,0
C0305,M007,1,62,282.02,1,4,104.55,2.6,1
C0079,M036,1,61,407.2,0,3,30.04,5.0,0
C0361,M044,1,22,182.67,0,1,22.4,4.2,0
C0196,M041,1,56,152.35,1,1,32.56,4.9,0
C0426,M019,1,46,204.11,1,1,106.03,4.0,1
C0177,M002,1,62,233.8,0,1,83.59,4.5,1
C0212,M035,1,56,303.36,0,0,48.1,2.9,2
C0082,M038,1,55,196.54,1,1,64.32,3.1,0
C0107,M018,1,52,238.56,1,3,22.11,3.3,1
C0028,M005,1,32,388.18,0,3,34.2,5.0,1
C0132,M042,0,49,262.3,1,1,37.48,4.7,0
C0294,M033,0,51,234.68,0,1,23.34,4.7,2
C0425,M043,1,49,430.52,0,1,34.4,4.4,0
C0282,M028,1,37,379.64,0,4,15.0,3.1,2
C0185,M041,1,60,272.48,1,3,32.56,4.9,0
C0371,M012,1,57,269.36,0,3,77.59,3.3,1
C0066,M017,1,44,286.88,0,4,92.38,4.5,1
C0388,M028,1,53,358.45,1,1,15.0,3.1,2
C0246,M008,0,44,188.3,1,3,84.02,4.2,1
C0040,M021,1,22,183.89,0,3,32.13,4.5,2
C0292,M034,1,59,333.63,1,3,16.74,4.9,2
C0106,M024,1,42,393.09,0,2,18.17,3.7,2
C0161,M032,1,18,72.56,0,2,15.0,3.0,2
C0122,M016,1,34,286.27,0,1,118.34,2.7,1
C0358,M007,1,54,289.78,0,2,104.55,2.6,1
C0296,M033,1,43,157.17,0,1,23.34,4.7,2
C0366,M037,1,55,169.35,0,2,57.51,3.8,0
C0163,M027,1,57,264.71,1,1,15.0,4.3,2
C0246,M003,1,44,188.3,1,3,118.59,4.6,1
C0260,M042,1,22,125.78,0,3,37.48,4.7,0
C0173,M002,1,22,133.78,1,3,83.59,4.5,1
C0056,M026,1,32,197.19,0,3,28.14,4.4,2
C0008,M022,1,38,354.26,0,3,25.47,5.0,2
C0121,M022,1,21,152.1,1,1,25.47,5.0,2
C0180,M033,1,52,332.6,0,3,23.34,4.7,2
C0293,M036,1,39,156.59,0,3,30.04,5.0,0
C0198,M041,1,54,233.82,1,3,32.56,4.9,0
C0023,M025,1,34,382.25,1,1,34.2,5.0,2
C0172,M017,1,27,250.16,0,3,92.38,4.5,1
C0497,M008,1,54,328.86,1,1,84.02,4.2,1
C0264,M011,1,36,381.29,1,1,113.87,4.6,1
C0351,M029,0,19,269.49,1,0,22.0,3.2,2
C0236,M005,0,35,305.44,0,0,34.2,5.0,1
C0267,M029,1,62,140.51,1,0,22.0,3.2,2
C0402,M003,1,46,235.32,0,1,118.59,4.6,1
C0069,M021,1,50,222.58,1,1,32.13,4.5,2
C0159,M044,1,40,392.5,1,1,22.4,4.2,0
C0223,M034,1,42,110.54,0,1,16.74,4.9,2
C0020,M024,1,24,242.61,0,1,18.17,3.7,2
